region_name,region_code,country_name,country_code,reporting_year,reporting_level,survey_acronym,survey_coverage,survey_year,welfare_type,survey_comparability,comparable_spell,poverty_line,headcount,poverty_gap,poverty_severity,watts,mean,median,mld,gini,polarization,decile1,decile2,decile3,decile4,decile5,decile6,decile7,decile8,decile9,decile10,cpi,ppp,reporting_pop,reporting_gdp,reporting_pce,is_interpolated,distribution_type,estimation_type,spl,spr,pg,estimate_type
Europe & Central Asia,ECS,Luxembourg,LUX,1999,national,PSELL-ECHP-LIS,national,1999,income,1,1994 - 2001,3,0,0,0,0,76.85815776,66.48555093,0.150237101,0.300410561,0.25272117,0.035190912,0.050475836,0.061086391,0.070454788,0.080068896,0.092449006,0.104878377,0.122795204,0.14837697,0.23422362,26.31651745,0.954369783,430475,87695.33909,30008.4943,FALSE,micro,survey,34.543,0.114652332,0.48738605,
Europe & Central Asia,ECS,Luxembourg,LUX,2000,national,PSELL-ECHP-LIS,national,2000,income,1,1994 - 2001,3,0,0,0,0,76.7079145,65.33057479,0.148776998,0.301029608,0.259909161,0.035903337,0.049836837,0.060586852,0.069995207,0.079737244,0.091992493,0.105121661,0.122345475,0.150991058,0.233489836,27.14568883,0.954369783,436300,92527.71087,31111.93667,FALSE,micro,survey,33.965,0.109710075,0.487086881,
Europe & Central Asia,ECS,Luxembourg,LUX,2001,national,PSELL-ECHP-LIS,national,2001,income,1,1994 - 2001,3,0,0,0,0,78.86549489,66.40407618,0.158309181,0.30926324,0.258548398,0.034912552,0.050120885,0.060357822,0.068724778,0.078919519,0.089978937,0.103566703,0.120582567,0.150281743,0.242554493,27.86880229,0.954369783,441525,94243.70684,31763.10814,FALSE,micro,survey,34.502,0.104772306,0.480622276,
Europe & Central Asia,ECS,Luxembourg,LUX,2002,national,SEP-SILC-LIS,national,2002,income,2,2002,3,0,0,0,0,83.68838679,69.92752355,0.160044482,0.310638962,0.254883286,0.036064339,0.050139068,0.059356334,0.068748835,0.078816456,0.089683184,0.102385265,0.120329987,0.14789027,0.246586262,28.44682634,0.954369783,446175,96269.57975,33054.77564,FALSE,micro,survey,36.264,0.09105699,0.453769309,
Europe & Central Asia,ECS,Luxembourg,LUX,2003,national,EU-SILC,national,2003,income,3,2003 - 2023,3,7.17E-04,4.94E-04,3.41E-04,8.39E-04,81.7989355,70.00614663,0.156576354,0.301874724,0.256543318,0.032911159,0.049903277,0.060715198,0.070963982,0.07984711,0.091684601,0.105218098,0.122780293,0.149646236,0.236330047,0.719631612,0.954369783,451630,97597.99732,33449.42698,FALSE,micro,survey,36.303,0.108573642,0.496802612,
Europe & Central Asia,ECS,Luxembourg,LUX,2004,national,EU-SILC,national,2004,income,3,2003 - 2023,3,1.82E-04,8.85E-05,4.69E-05,1.38E-04,84.01064749,72.24223066,0.153384697,0.301726978,0.250957966,0.033376062,0.049760098,0.060511017,0.070924244,0.080679103,0.09155726,0.103839418,0.122214229,0.14995901,0.237179558,0.735648314,0.954369783,458095,100292.5669,33368.90506,FALSE,micro,survey,37.421,0.1122936,0.457784022,
Europe & Central Asia,ECS,Luxembourg,LUX,2005,national,EU-SILC,national,2005,income,3,2003 - 2023,3,4.12E-04,1.83E-04,1.03E-04,2.78E-04,86.84289204,74.54470445,0.160628875,0.308408079,0.251628761,0.032688522,0.049209453,0.060369582,0.06957247,0.080132458,0.090737083,0.102435196,0.120766679,0.1510508,0.243037758,0.753949022,0.954369783,465158,101222.0444,32698.67046,FALSE,micro,survey,38.572,0.113611066,0.453967433,
Europe & Central Asia,ECS,Luxembourg,LUX,2006,national,EU-SILC,national,2006,income,3,2003 - 2023,3,3.73E-05,3.09E-06,2.55E-07,3.22E-06,85.83613421,73.10198516,0.160247567,0.309481202,0.256892912,0.03345276,0.048481078,0.059297369,0.069553774,0.079969032,0.091012232,0.103374102,0.120372494,0.15168265,0.24280451,0.774051653,0.954369783,472637,105614.1789,33507.65691,FALSE,micro,survey,37.851,0.113407333,0.447181029,
Europe & Central Asia,ECS,Luxembourg,LUX,2007,national,EU-SILC,national,2007,income,3,2003 - 2023,3,2.19E-04,9.75E-05,4.65E-05,1.42E-04,86.95829528,74.29888436,0.161330147,0.311337479,0.250754185,0.033707199,0.04886545,0.059582502,0.069103321,0.080343217,0.090096507,0.101730631,0.119687163,0.146685485,0.250198525,0.791951277,0.954369783,479993,112417.877,33777.48135,FALSE,micro,survey,38.449,0.110684802,0.443139704,
Europe & Central Asia,ECS,Luxembourg,LUX,2008,national,EU-SILC,national,2008,income,3,2003 - 2023,3,0,0,0,0,86.69677202,71.67452332,0.17855535,0.325615448,0.267820409,0.031635222,0.046159361,0.057846151,0.068527952,0.078207271,0.088635331,0.101600731,0.119836535,0.150200421,0.257351025,0.81889252,0.954369783,488650,110094.7915,33968.61642,FALSE,micro,survey,37.137,0.125237254,0.458088505,
Europe & Central Asia,ECS,Luxembourg,LUX,2009,national,EU-SILC,national,2009,income,3,2003 - 2023,3,4.78E-04,3.39E-04,2.61E-04,7.03E-04,86.38268943,74.59999443,0.165638135,0.311969145,0.265992617,0.033100637,0.046682027,0.058163237,0.06904532,0.079792243,0.092163338,0.105699535,0.123821808,0.149879882,0.241651973,0.821906414,0.954369783,497783,104574.349,34118.54167,FALSE,micro,survey,38.6,0.13087949,0.475119541,
Europe & Central Asia,ECS,Luxembourg,LUX,2010,national,EU-SILC,national,2010,income,3,2003 - 2023,3,3.28E-04,3.60E-05,3.96E-06,3.82E-05,84.75650578,72.96972141,0.156888075,0.305043781,0.260263155,0.033416285,0.048174924,0.05902454,0.069989005,0.081123023,0.092033775,0.105443653,0.123175423,0.150647055,0.236972316,0.840593903,0.954369783,506953,106544.0574,34613.08684,FALSE,micro,survey,37.785,0.113805582,0.457175537,
Europe & Central Asia,ECS,Luxembourg,LUX,2011,national,EU-SILC,national,2011,income,3,2003 - 2023,3,0.001379187,6.70E-04,3.95E-04,0.001097621,83.76748198,71.37737612,0.173831163,0.3205409,0.277804097,0.032095374,0.045483899,0.056621838,0.066993259,0.079369844,0.091132177,0.105219887,0.12429345,0.154525624,0.244264648,0.869263894,0.954369783,518347,105290.249,34411.19082,FALSE,micro,survey,36.989,0.142338138,0.500409374,
Europe & Central Asia,ECS,Luxembourg,LUX,2012,national,EU-SILC,national,2012,income,3,2003 - 2023,3,4.36E-04,3.30E-04,2.60E-04,7.01E-04,84.91700307,69.33674492,0.201574044,0.343471485,0.297615939,0.029979658,0.043498954,0.05348912,0.064606692,0.075980491,0.088631276,0.103071293,0.123821886,0.153213384,0.263707247,0.892411009,0.954369783,530946,104487.7443,34411.65057,FALSE,micro,survey,35.968,0.13443138,0.513463864,
Europe & Central Asia,ECS,Luxembourg,LUX,2013,national,EU-SILC,national,2013,income,3,2003 - 2023,3,8.91E-04,6.74E-04,5.35E-04,0.001453532,84.36054726,71.72321144,0.175297245,0.320359573,0.279613103,0.030848618,0.045515934,0.056838349,0.06809263,0.079155875,0.090652525,0.106046768,0.125972191,0.154533686,0.242343424,0.907885795,0.954369783,543360,105338.9555,33883.44471,FALSE,micro,survey,37.162,0.139161002,0.522114892,
Europe & Central Asia,ECS,Luxembourg,LUX,2014,national,EU-SILC,national,2014,income,3,2003 - 2023,3,0.001603865,0.00117648,9.77E-04,0.002724818,85.14875479,72.70257679,0.1691014,0.311580689,0.265294833,0.031732286,0.047630777,0.059249116,0.069361315,0.079934651,0.091859926,0.105520133,0.123275087,0.149009274,0.242427434,0.913592216,0.954369783,556319,105583.9373,34092.31987,FALSE,micro,survey,37.651,0.121496027,0.560118209,
Europe & Central Asia,ECS,Luxembourg,LUX,2015,national,EU-SILC,national,2015,income,3,2003 - 2023,3,0.003098734,0.002201136,0.001766579,0.00503156,79.52554443,66.9531085,0.19581569,0.329214685,0.281496023,0.02876451,0.045771234,0.056701443,0.066623148,0.078350458,0.090125316,0.104789645,0.125537946,0.152800421,0.250535881,0.917929478,0.954369783,569604,105462.0126,34311.46272,FALSE,micro,survey,34.777,0.133297599,0.712301224,
Europe & Central Asia,ECS,Luxembourg,LUX,2016,national,EU-SILC,national,2016,income,3,2003 - 2023,3,0.001172195,7.28E-04,5.16E-04,0.001418504,86.16544232,73.08101185,0.178335213,0.317278946,0.274473739,0.029335154,0.046808664,0.058549178,0.068776171,0.079775071,0.091286479,0.106012941,0.127054109,0.151462542,0.24093969,0.92059911,0.954369783,582014,108351.4518,34707.45636,FALSE,micro,survey,37.841,0.125229674,0.52183658,
Europe & Central Asia,ECS,Luxembourg,LUX,2017,national,EU-SILC,national,2017,income,3,2003 - 2023,3,0.002910417,0.001869853,0.001412151,0.004059072,86.33431946,71.27621327,0.218765336,0.345152915,0.305443213,0.024966124,0.043062347,0.053997251,0.065483452,0.076915572,0.08990137,0.105660866,0.126389157,0.157796936,0.255826925,0.936532826,0.954369783,596336,107142.1267,34881.9246,FALSE,micro,survey,36.938,0.145195477,0.66928829,
Europe & Central Asia,ECS,Luxembourg,LUX,2018,national,EU-SILC,national,2018,income,3,2003 - 2023,3,0.003040011,0.001536346,0.001000426,0.002931545,90.66809449,74.66275329,0.226991742,0.353678633,0.3021113,0.024609719,0.041874694,0.053995154,0.064697301,0.075905692,0.08916782,0.104267469,0.123481426,0.1560753,0.265925424,0.950844894,0.954369783,607950,106788.7287,35118.26478,FALSE,micro,survey,38.631,0.154099257,0.595746257,
Europe & Central Asia,ECS,Luxembourg,LUX,2019,national,EU-SILC,national,2019,income,3,2003 - 2023,3,0.001011875,8.81E-04,7.72E-04,0.002168144,91.25813663,75.0818025,0.202488353,0.34241155,0.301095307,0.028527028,0.043285429,0.053545186,0.065155471,0.076580807,0.088268435,0.104603284,0.125854516,0.156027262,0.258152583,0.96742115,0.954369783,620001,107591.9659,35309.60919,FALSE,micro,survey,38.841,0.139185537,0.542975607,
Europe & Central Asia,ECS,Luxembourg,LUX,2020,national,EU-SILC,national,2020,income,3,2003 - 2023,3,0,0,0,0,100.8471501,84.02956188,0.188974014,0.333736376,0.299136021,0.028164912,0.042869787,0.05518491,0.067397702,0.077809038,0.090045601,0.107529259,0.125771515,0.155713917,0.249513358,0.975353601,0.954369783,630419,105274.2472,31781.64959,FALSE,micro,survey,43.315,0.150351494,0.407846169,
Europe & Central Asia,ECS,Luxembourg,LUX,2021,national,EU-SILC,national,2021,income,3,2003 - 2023,3,8.24E-04,3.75E-04,2.45E-04,6.91E-04,100.5960509,86.12152468,0.189963964,0.327190339,0.286913973,0.027849164,0.044413125,0.055693632,0.067738838,0.079937084,0.093159713,0.106691319,0.124349052,0.155135145,0.245032927,1,0.954369783,640064,110873.1852,34860.72535,FALSE,micro,survey,44.361,0.133785354,0.446267092,
Europe & Central Asia,ECS,Luxembourg,LUX,2022,national,EU-SILC,national,2022,income,3,2003 - 2023,3,0.001043733,5.14E-04,3.02E-04,8.30E-04,103.2674174,87.46919223,0.20075929,0.340939892,0.297174987,0.029423279,0.041306829,0.053388691,0.064945567,0.077712769,0.091147377,0.105682952,0.125329798,0.154587904,0.256474835,1.063360073,0.954369783,653103,107469.7551,34949.12517,FALSE,micro,survey,45.035,0.168005847,0.429996625,
Europe & Central Asia,ECS,Luxembourg,LUX,2023,national,EU-SILC,national,2023,income,3,2003 - 2023,3,8.51E-04,2.92E-04,1.56E-04,4.41E-04,106.0959568,89.48518914,0.194331609,0.335914632,0.298833475,0.027801272,0.043148004,0.054675797,0.065554633,0.077891249,0.091668362,0.106440175,0.125401948,0.157209766,0.250208794,1.103144692,0.954369783,666430,104590.0798,35630.82701,FALSE,micro,survey,46.043,0.149875912,0.406168199,
Europe & Central Asia,ECS,Latvia,LVA,1993,national,HBS,national,1993,income,0,1993 - 1996,3,0,0,0,0,9.748904206,8.500325272,0.115088106,0.269931311,0.233598285,0.042468507,0.053485939,0.063293532,0.072662801,0.082205884,0.09259594,0.104845452,0.120986912,0.146802388,0.220652644,0.144317876,0.548201799,2563290,4464.721135,,FALSE,group,survey,5.55,0.18381,3.574417656,
Europe & Central Asia,ECS,Latvia,LVA,1995,national,HBS,national,1995,income,0,1993 - 1996,3,0.02154,0.002242281,0.000314987,0.002418928,11.54635707,9.953107984,0.163533387,0.309774857,0.237185678,0.031807367,0.048620866,0.060935845,0.071391901,0.081245058,0.091421154,0.103016403,0.118063447,0.142551788,0.250946171,0.245157351,0.548201799,2485056,4661.668401,3133.2313,FALSE,group,survey,6.277,0.1929,3.321030525,
Europe & Central Asia,ECS,Latvia,LVA,1996,national,HBS,national,1996,income,0,1993 - 1996,3,0.03773,0.007618561,0.002105982,0.008970739,11.19850559,9.679624391,0.17684043,0.315907614,0.232547893,0.029178425,0.04815923,0.061134571,0.071763815,0.081561248,0.091529437,0.102766974,0.117237189,0.140667708,0.256001402,0.288330702,0.548201799,2457222,4822.904149,3343.550285,FALSE,group,survey,6.14,0.19693,3.53250265,
Europe & Central Asia,ECS,Latvia,LVA,1997,national,HBS,national,1997,consumption,1,1997 - 2009,3,0.03519072,0.010825665,0.004591202,0.014448754,11.04386734,9.122179865,0.201688055,0.343925918,0.290334251,0.027998591,0.044399625,0.055006566,0.065249794,0.075705131,0.088471978,0.103640972,0.121137065,0.151933496,0.266456782,0.312687107,0.548201799,2432851,5317.979976,3560.427842,FALSE,micro,survey,5.861,0.233495559,3.80509694,
Europe & Central Asia,ECS,Latvia,LVA,1998,national,HBS,national,1998,consumption,1,1997 - 2009,3,0.032760461,0.008725112,0.003519522,0.01156986,11.26234573,9.414499969,0.189159307,0.33264853,0.268150357,0.028946625,0.045607391,0.05747586,0.067635591,0.0781449,0.089053884,0.102151381,0.120299305,0.1490611,0.261623963,0.32720896,0.548201799,2410019,5719.989183,3629.033367,FALSE,micro,survey,6.007,0.210993465,3.642716588,
Europe & Central Asia,ECS,Latvia,LVA,2002,national,HBS,national,2002,consumption,1,1997 - 2009,3,0.015314351,0.004401408,0.001888252,0.00607512,15.19492977,12.26492802,0.210155181,0.350912337,0.291691138,0.027812591,0.043425928,0.054783646,0.064792175,0.074978415,0.08722069,0.101468774,0.12009872,0.150638622,0.274780439,0.35922096,0.548201799,2310173,7443.229447,4458.917007,FALSE,micro,survey,7.432,0.196216556,2.806968807,
Europe & Central Asia,ECS,Latvia,LVA,2003,national,HBS,national,2003,consumption,1,1997 - 2009,3,0.015075915,0.00303127,9.52E-04,0.003688739,17.33327187,13.30758838,0.225356188,0.365286016,0.311436682,0.026375723,0.04294159,0.053330602,0.062521845,0.072496202,0.08307475,0.098395165,0.120390033,0.15595601,0.284518078,0.369791561,0.548201799,2287955,8149.001836,4865.705424,FALSE,micro,survey,7.954,0.177459701,2.510665819,
Europe & Central Asia,ECS,Latvia,LVA,2004,national,HBS,national,2004,consumption,1,1997 - 2009,3,0.007877627,0.001578544,5.13E-04,0.001958066,17.31549596,14.02333436,0.20709767,0.349571283,0.297430973,0.027278427,0.042529498,0.054134526,0.06527442,0.075904551,0.088352339,0.102682046,0.121131403,0.153135597,0.269577193,0.392690474,0.548201799,2263122,8957.233936,5422.192333,FALSE,micro,survey,8.312,0.19307018,2.432008803,
Europe & Central Asia,ECS,Latvia,LVA,2004,national,EU-SILC,national,2004,income,2,2004 - 2023,3,0.036543481,0.016289095,0.010561106,0.030359536,15.375467,12.06492521,0.249773672,0.363824797,0.285861267,0.021856139,0.042740608,0.056503809,0.06638031,0.074869778,0.083944946,0.098821248,0.119787046,0.150520921,0.284575196,0.392690474,0.548201799,2263122,8957.233936,5422.192333,FALSE,micro,survey,7.332,0.18358163,3.577287946,
Europe & Central Asia,ECS,Latvia,LVA,2005,national,EU-SILC,national,2005,income,2,2004 - 2023,3,0.031104354,0.014859962,0.00990703,0.028368749,17.59855501,13.31406557,0.281787694,0.389730539,0.332733323,0.019958111,0.039286074,0.05201318,0.060717603,0.070286713,0.083147783,0.100144917,0.120063893,0.154268245,0.300113481,0.419191012,0.548201799,2238799,10106.26262,6049.535011,FALSE,micro,survey,7.957,0.191812552,3.360314214,
Europe & Central Asia,ECS,Latvia,LVA,2006,national,EU-SILC,national,2006,income,2,2004 - 2023,3,0.019456051,0.010036061,0.006877087,0.019606034,20.89440475,16.53898415,0.233523815,0.355969454,0.320598004,0.023715077,0.044669265,0.054415303,0.06279236,0.073053722,0.087100192,0.103800068,0.124556823,0.158255117,0.267642074,0.446590166,0.548201799,2218357,11507.46483,7230.639207,FALSE,micro,survey,9.569,0.159116105,2.621498696,
Europe & Central Asia,ECS,Latvia,LVA,2007,national,HBS,national,2007,consumption,1,1997 - 2009,3,0.001123807,1.17E-04,2.58E-05,1.34E-04,24.35493974,19.37942679,0.218743186,0.360469299,0.311792776,0.026661054,0.042316331,0.052797755,0.062673915,0.073346216,0.085157296,0.102173349,0.12336071,0.154368208,0.277145165,0.491664399,0.548201799,2200325,12810.04095,8112.683426,FALSE,micro,survey,10.99,0.170894343,1.7610531,
Europe & Central Asia,ECS,Latvia,LVA,2007,national,EU-SILC,national,2007,income,2,2004 - 2023,3,0.008321031,0.004179676,0.002891452,0.00821338,27.19131074,21.53772172,0.248175465,0.374610953,0.335048926,0.023444514,0.040741178,0.050223775,0.05980758,0.072354785,0.086190617,0.103515502,0.12324765,0.157637446,0.282836953,0.491664399,0.548201799,2200325,12810.04095,8112.683426,FALSE,micro,survey,12.069,0.183116389,1.905696462,
Europe & Central Asia,ECS,Latvia,LVA,2008,national,HBS,national,2008,consumption,1,1997 - 2009,3,8.38E-04,1.46E-04,3.78E-05,1.70E-04,24.36666111,19.78602248,0.216823316,0.358178987,0.305900289,0.026937817,0.041799293,0.05205003,0.062998264,0.075081758,0.087735689,0.102496296,0.121168052,0.155379124,0.274353676,0.567392134,0.548201799,2177322,12506.6945,7520.964,FALSE,micro,survey,11.193,0.188060308,1.751992445,
Europe & Central Asia,ECS,Latvia,LVA,2008,national,EU-SILC,national,2008,income,2,2004 - 2023,3,0.015865338,0.007316594,0.004540095,0.013284327,26.4785462,21.33864785,0.255038446,0.372115595,0.326733229,0.021133657,0.040032083,0.051942135,0.061395292,0.073691851,0.08777296,0.104031838,0.124819033,0.158117064,0.277064086,0.567392134,0.548201799,2177322,12506.6945,7520.964,FALSE,micro,survey,11.969,0.187604116,2.096995988,
Europe & Central Asia,ECS,Latvia,LVA,2009,national,HBS,national,2009,consumption,1,1997 - 2009,3,0.006433042,0.001483153,4.50E-04,0.0017822,19.8319005,16.14719642,0.205185942,0.348317406,0.30324442,0.027538814,0.042437731,0.053899424,0.064728572,0.075567199,0.088206299,0.104850195,0.122473899,0.153279943,0.267017924,0.587444357,0.548201799,2141669,10675.42517,6445.629629,FALSE,micro,survey,9.374,0.191155841,2.127134622,
Europe & Central Asia,ECS,Latvia,LVA,2009,national,EU-SILC,national,2009,income,2,2004 - 2023,3,0.02598577,0.01203076,0.008121077,0.023313451,21.80196763,17.82032249,0.249784962,0.359456299,0.294760329,0.019508725,0.039912723,0.055230025,0.068185257,0.077211596,0.087512676,0.102952707,0.123638456,0.157266415,0.268581422,0.587444357,0.548201799,2141669,10675.42517,6445.629629,FALSE,micro,survey,10.21,0.194925408,2.730658647,
Europe & Central Asia,ECS,Latvia,LVA,2010,national,EU-SILC,national,2010,income,2,2004 - 2023,3,0.025962991,0.010305267,0.006425476,0.019030946,20.59705349,17.61933987,0.233866175,0.350302149,0.281808949,0.020723276,0.040937637,0.054647658,0.068122144,0.08029509,0.090919184,0.104054194,0.123340485,0.154795574,0.262164757,0.581072737,0.548201799,2097555,10500.86662,6720.039954,FALSE,micro,survey,10.11,0.206174661,2.662219076,
Europe & Central Asia,ECS,Latvia,LVA,2011,national,EU-SILC,national,2011,income,2,2004 - 2023,3,0.016572234,0.006496617,0.003925419,0.011509376,21.04260841,17.16786419,0.232424028,0.357725699,0.288381646,0.022582579,0.041431647,0.054551549,0.066806678,0.077264804,0.087120757,0.100528371,0.121353838,0.15517011,0.273189667,0.606469888,0.548201799,2059709,11018.51524,6838.842309,FALSE,micro,survey,9.884,0.186666377,2.374920897,
Europe & Central Asia,ECS,Latvia,LVA,2012,national,EU-SILC,national,2012,income,2,2004 - 2023,3,0.014388631,0.006616334,0.004113034,0.011741206,21.61602037,17.72520037,0.226058781,0.352360114,0.292474194,0.023139334,0.041703013,0.055151612,0.066954615,0.077009162,0.087903348,0.102325886,0.123034373,0.157272818,0.265505838,0.620162682,0.548201799,2034319,11971.01075,7314.252113,FALSE,micro,survey,10.163,0.187615294,2.305478574,
Europe & Central Asia,ECS,Latvia,LVA,2013,national,EU-SILC,national,2013,income,2,2004 - 2023,3,0.015389972,0.007634037,0.005314167,0.015039012,23.92766522,19.13342311,0.233320654,0.354973223,0.303441414,0.02262658,0.042379643,0.055788934,0.066103158,0.075125143,0.086839195,0.101928462,0.123592456,0.157555783,0.268060645,0.619980033,0.548201799,2012647,12353.53861,7873.656334,FALSE,micro,survey,10.867,0.169942587,2.270412453,
